paragraph_id,article_id,paragraph_text
beverlyhillscop_paragraph_0000004,2233,"In 1951, Smith & Wesson introduced the Airweight Model 37, which was basically the Model 36 design with an aluminum frame and cylinder. The aluminum cylinders proved to be problematic and were abandoned in favor of a steel cylinder. In 1989, Smith & Wesson introduced the LadySmith variant of the Model 36. This was available with a 2 inch or 3 inch barrel and blued finish. This model also featured special grips designed specifically for women, and had ""LADYSMITH"" engraved on the frame. Approximately 615 Model 36-6 Target variations were produced. This variant had a 3 inch full lug barrel with adjustable sights and a blued glass finish. In 2002, Smith & Wesson reintroduced the Model 36 with gold features (hammer, thumbpiece, extractor, and trigger), calling it the ""Model 36 Gold"". The gold color was actually titanium nitride. In 2005, Smith & Wesson produced the ""Texas Hold 'Em"" variant. This was produced with a blued finish, imitation ivory grips, and 24k gold plate engraving. A large number of Model 37 variants with a lanyard ring attached were made for Japan. Part of this contract was cancelled, resulting in a large number of these being sold to a wholesaler, who then re-sold them for civilian use. These entered the civilian market in 2001. In 2006, the Model 37 was dropped from Smith & Wesson's catalog. Serial number 337 was shipped to J. Edgar Hoover and is engraved with his name."
beverlyhillscop_paragraph_0000001,2234,The Smith & Wesson Model 66 is a K-framed six shot .357 Magnum revolver. It is a stainless steel version of the Smith & Wesson Model 19.
beverlyhillscop_paragraph_0000002,2234,It was introduced in 1972 and later discontinued but was recently brought back into production. It was seen in Beverly Hills Cop II.
beverlyhillscop_paragraph_0000001,2235,"The Colt Trooper is a medium frame double-action revolver featuring a six-round cylinder, chambered for .22 and .38 caliber cartridges. It was designed as a less expensive alternative to the upscale Colt .357 and the later Python, it was marketed to law enforcement agencies as well as civilian firearms enthusiasts and collectors."
beverlyhillscop_paragraph_0000002,2235,A Colt Trooper Mark III was seen in Beverly Hills Cop II.
beverlyhillscop_paragraph_0000003,2235,"The Colt Trooper was introduced to the firearms market by the Colt's Manufacturing Company in 1953, the Trooper and its high-end cousin, the .357 Magnum, were introduced with the intention of addressing the medium frame revolver market, as law enforcement officers had long complained about the weight of earlier models. The two guns were seen as ideal in size and handling characteristics for the .38 Special and its big brother the .357. Offered as an alternative and competitor to Smith & Wesson’s Model 28 ""Highway Patrolman"", the Colts were lighter and handier."
beverlyhillscop_paragraph_0000004,2235,"The Mark III model, which was seen in Beverly Hills Cop II was manufactured from 1969 to 1982. In the late 1960s, Colt began to be concerned with a decline in its market share because of price increases brought about by the high labor costs inherent in its manufacturing processes. In response, an entirely new product line of revolvers dubbed the MK III series debuted in 1969. Intended to be the first major advancement of Colt’s designs since the beginning of the 20th Century, the MK IIIs used a new ‘J’ frame and had no parts interchangeability with older models. The new revolvers were considered groundbreaking as they were the first modern revolver designs to employ a state of the art transfer-bar lockwork system. This lockwork was not only more sophisticated, but inherently safer due to its superiority to the older hammer-blocking designs; the revolver could fire only if the trigger was deliberately pulled completely to the rear. It also vastly improved on the earlier design in durability, and offered the advantage of employing sintered iron internal parts rather than expensive forged ones. The sintered parts also allowed for improved fabrication tolerances, and could be given a special heat treatment resulting in a harder more wear-resistant composition. Using these parts virtually eliminated hand fitting, significantly lowering labor costs associated with the assembly and manufacture of the MK III line. The springs used in the Mark III internals were also an improvement. Unlike the older flat style, they were coiled and made entirely of corrosion-resistant stainless steel. The MK III series incorporated a number of models, several of which were updates of existing designs. Classic models included the venerable Colt Official Police chambered in .38 Special as the basic/entry-level offering, and the Trooper in .357 Magnum. New members of the line up included the Lawman, Metropolitan Police, and Border Patrol."
beverlyhillscop_paragraph_0000001,2236,The Jericho 941 is a double action/single action semi-automatic pistol developed by Israel Military Industries (now: Israel Weapon Industries) that was launched in 1990.
beverlyhillscop_paragraph_0000002,2236,The Jericho 941R was seen in Beverly Hills Cop III.
beverlyhillscop_paragraph_0000003,2236,"It was first imported into the US in 1990 by K.B.I., Inc. of Harrisburg, Pennsylvania. It was later imported by O.F. Mossberg & Sons and named the Uzi Eagle and by Magnum Research, Inc. as the Baby Eagle until the end of 2008. Some pistols from Magnum Research are marked Desert Eagle Pistol. Despite these names being used in the US market, the Jericho 941 is not related to the IMI Desert Eagle other than its manufacture and design by IMI, and bears only a slight cosmetic resemblance to the larger pistol. From January 2009 until they ceased business in January 2010, K.B.I., Inc. (which also imported Charles Daly firearms) imported of the handgun as the Jericho. Magnum Research, now a division of Kahr Arms, announced a renewed importation of the Jericho. The original Jericho 941 was modeled on the well-respected CZ-75 pistol designed and produced by Česká zbrojovka (CZ) of the Czech Republic and built using parts supplied by the Italian arms house Tanfoglio, which had been making their own CZ-75 clones. Using a well-tested design allowed IMI to avoid the teething problems most new pistol designs experience, and subcontracting much of the basic fabrication work to Tanfoglio allowed IMI to quickly and economically put into production a pistol that would have enough Israeli content to satisfy government contract requirements. While the R-versions of Jericho 941 feature a combined safety/decocker, which on safe also decocks the pistol, the decocker version of CZ-75 (CZ-75BD) features only a simple de-cocker. The barrel of the CZ-75 is traditionally rifled, while the Jericho 941 features a polygonal barrel, furthermore the Jericho 941 is substantially heavier. These differences translate into substantial differences in the condition in which the gun is carried. Magazines for the CZ-75 and Tanfoglio T95 will function in the Jericho 941."
beverlyhillscop_paragraph_0000004,2236,"One innovation by IMI was a new, much ""hotter"" cartridge, the .41 Action Express (see below) to go along with the Jericho 941. The difference between 9mm and .41 AE is the same as .44 Magnum and .50 AE. The AE bullets have rebated rims which are the same diameter as the less powerful rounds, but the casing is wider, providing more power. This allows these pairs of calibers to be used in the same firearm with only a change of barrel, recoil spring and magazine. The .41 AE was less commercially successful than the 10 mm, and was soon discontinued. Experience with heavily loaded rounds gave IMI a considerable lead, however, in chambering for the soon-to-be successful .40 S&W and also allowed the Jericho to ""up-chamber"" to the very popular .45 ACP. The Jericho 941 design has been modified to include accessory rails on the frame for mounting lasers or flashlights, a feature found on many current-generation semi-automatic handguns. The introduction of the Jericho 941 also introduced a new caliber to the market, the .41 Action Express (or .41 AE), which was developed in 1986. The .41 AE was a unique rebated rim cartridge designed to use .410 inch (10.25 mm) bullets and duplicate a reduced power police loading of the .41 Magnum. The Jericho originally shipped with two barrels, one for 9×19mm Parabellum and the other for .41 AE. Since the .41 AE was designed with a rebated rim the same dimensions as that of the 9 mm, the extractor and ejector worked equally well for either cartridge."
beverlyhillscop_paragraph_0000005,2236,"Ballistically, the .40 S&W was similar to moderate .41 AE loads (the reloading manuals that list the .41 AE generally say to use .40 S&W data), although commercial loadings of .41 AE were somewhat more powerful than the .40 S&W. With the stronger backing of major American firearms and ammunition manufacturers, the .40 S&W quickly pushed the .41 AE out of the market. The Jericho 941 was only on the market for one year before the dual 9 mm/.41 AE chambering was dropped, and the pistol was sold as either 9 mm or .40 S&W. Some shooters like the Baby Eagle in .40 S&W for its extra reserve of strength, since the Baby Eagle was originally designed for a more potent cartridge (the .41 AE), which is the reverse of some makers who dropped .40 S&W barrels into pistols previously spec'd for the milder 9mm cartridge and had subsequent barrel and cartridge case failures. A later compact version, the Jericho 941, was chambered in .45 ACP or 9 mm. It is not clear to what extent the Jericho original 41. AE/9 mm Jericho frame and slide were ""built-up"" to handle the .45 ACP's much larger diameter; although the .45 ACP is a milder load running at much lower pressures than the .41 AE, the barrel opening for the .45 ACP is, of necessity, much larger. Desert Eagle does not permit the use of +P or +P+ loads per its website FAQ, although reviewers have shot and reported the ballistics on +P .45 ACP defensive loadings. Initially, Jericho pistols used barrels with polygonal rifling, which sometimes produces slightly higher velocity due to better bullet to barrel fit. IWI switched to conventional land and groove rifling from 2005 to 2007. The Jericho 941 is issued in current service throughout the Israeli Security Forces, and Israel Weapon Industries Lost a 1.2 Billion Pesos bid for the Philippine National Police's 60,000 handgun procurement on July 11, 2012."
beverlyhillscop_paragraph_0000001,2238,The Star Firestar M-45 is a Spanish single-action pistol chambered for the .45ACP round.
beverlyhillscop_paragraph_0000002,2238,It is modeled after the American Colt M1911A1 pistol. Its weight is two and a half pounds with a fully loaded magazine of 7 rounds and one extra in the chamber. The trigger pull is 4.5 to 5 pounds. It was seen in Beverly Hills Cop III.
beverlyhillscop_paragraph_0000001,2241,"The Walther P88 is a semiautomatic pistol developed by the Walther company of Germany in 1988, hence the model name P88. Its main feature is a high-capacity double-stacked magazine designed for military and law enforcement use."
beverlyhillscop_paragraph_0000002,2241,It was seen in Beverly Hills Cop III.
beverlyhillscop_paragraph_0000003,2241,"In 1996, Walther discontinued the pistol in favor of the slightly lighter and smaller P88 Compact, which was also cheaper to manufacture. The Walther P88 is highly prized among collectors and sport shooters due to its superb accuracy (1.5 to 2 inch groups at 25 yards) and high-quality construction. The Walther P88 Compact was lighter and a bit smaller with only minor differences. The standard P88 was heavily criticised for being bulky, heavy and expensive; the Compact solved none of these issues. There were many complaints about the full-size model's slide stop as well. It was thought to be hard to reach and manipulate, requiring the user to shift the gun in hand to operate. This was corrected with the P88 Compact at the expense of losing a very popular feature: its unique combination ambidextrous decocker and slide release. It was replaced with a CZ 99-style combination decocker and conventional slide stop/release. This allowed the pistol to function as a DAO (double action only) or conventional DA/SA. Both these pistols are fully ambidextrous with the exception of the compact's slide stop/release. Full ambidextrous control was an industry first and the original P88 likely would have sold well were it not for the high cost. Both models remain collectible."
beverlyhillscop_paragraph_0000001,2244,"Michael ""Mikey"" Tandino


Status
Deceased


Profession
Small-time crookSecurity guard at Hollis Benton Art Gallery


Affiliation
Axel FoleyJenny Summers


Portrayed By
James Russo



Michael ""Mikey"" Tandino was a small-time crook and a close friend of Axel Foley from Beverly Hills Cop."
beverlyhillscop_paragraph_0000002,2244,"Michael Tandino grew up with Axel Foley and Jenny Summers in the same Detroit neighborhood. In their teenage years, he and Foley would commit all sorts of mischief, including the criminal kind. At the age of fifteen, they stole a Cadillac, but were stopped by the police. Tandino was sentenced to youth custody, but out of loyalty to his friend he kept Foley safe from persecution. It was presumably this event that turned Axel's life around and got him started as a police detective."
beverlyhillscop_paragraph_0000003,2244,Mikey was arrested again for breaking into homes and sentenced to a longer prison stay.
beverlyhillscop_paragraph_0000004,2244,"As an adult, Tandino evidently continued to live of small-time schemes until he was recommended by Summers to work as a security guard for the art dealer Victor Maitland in Beverly Hills. However, sometime before he went back to Detroit, he chanced upon a crate containing German bearer bonds lying unattended in one of Maitland's warehouses, and took some of the bonds with him. However, he was unaware that these bonds were part of a smuggling operation run by Maitland, who took extreme exception to the theft and sent his chief bodyguard Zack after Tandino."
beverlyhillscop_paragraph_0000005,2244,Tandino after meeting his end
beverlyhillscop_paragraph_0000006,2244,"Arriving in Detroit, Tandino broke into Foley's apartment to surprise his old friend. Upon their reunion, Tandino and Foley went out carousing, in which course Tandino told Foley about his new job and the bearer bonds he had swiped. When they arrived back at Foley's apartment, however, they found Zack and Casey waiting for them; Casey knocked Foley out, while Zack retrieved the stolen bonds and then executed Tandino by shooting him twice in the back of his head. Angered by the murder, Foley later went to Beverly Hills to investigate and avenge his best friend's death, setting the events of the film series in motion."
beverlyhillscop_paragraph_0000001,2245,"Harold Lutz


Profession
Chief of Police (formerly)


Affiliation
Beverly Hills Police DepartmentBiddle (Assistant)


Portrayed By
Allen Garfield"
beverlyhillscop_paragraph_0000002,2245,Chief Harold Lutz was the overarching antagonist in Beverly Hills Cop II.
beverlyhillscop_paragraph_0000003,2245,He is the incompetent and verbally abusive chief of the Beverly Hills Police Department who frequently clashes with the protagonists throughout the movie.
beverlyhillscop_paragraph_0000004,2245,"Harold Lutz is Chief of the Beverly Hills Police Department; the circumstances as to exactly how he attained this post along with his life beforehand is unknown. However, it soon became evident that Lutz chose a new ""political"" approach of appeasement - mainly to remain on the good side of Ted Egan, the mayor of Beverly Hills, who had hired him for this position, and prevent any ""trouble-stirring"" in Beverly Hills. For that purpose, in his two months of office, Lutz repeatedly clashed with Andrew Bogomil along with Billy Rosewood and John Taggart on frequent occasions and fired every other cop who served under Chief Hubbard, some of whom had served for decades and were close to a proper retirement."
beverlyhillscop_paragraph_0000005,2245,"Lutz was also highly egotistical, refusing to take criticism and good advice and never acknowledging good police work if it left him out of the spotlight. He reacted angrily to when Rosewood contacted the local FBI office about the Alphabet Bandit, suspending Bogomil and putting Rosewood and Taggart on traffic duty as punishment, by using Mayor Egan's political career as an excuse. After Bogomil was shot by Karla Fry later on, Rosewood contacted their friend Axel Foley, who immediately rushed over to look after Bogomil and to take up the case. Because of the lingering threat of Lutz demoting or firing Rosewood and Taggert, Axel agreed to conduct the investigation undercover. In order to avoid any unnecessary interference from Lutz, he posed as a member of a fictional ""multi-jurisdictional federal task force against organized crime"", with some assistance from Jeffrey Friedman posing as Inspector Todd on the phone. After the robbery was foiled at the Bank depot (which unknown to Lutz was foiled by Foley, Rosewood and Taggert), Mayor Egan got a first glimpse of Lutz's abusive behavior firsthand during the meeting regarding the robbery, citing it was inexcusable and reminding him of the fact the robbery was prevented and the money was saved, before stating they should be focusing on learning where the next Alphabet Crime is going to be before leaving the police station. In anger after Mayor Egan left, Lutz had Foley thrown out since he wasn't really part of their department."
beverlyhillscop_paragraph_0000006,2245,"After Charles Cain, the Alphabet Crimes' executive hand and secretly Maxwell Dent's pawn was later found dead at the scene of one of the Alphabet Heists and the code in the letters left at the crime scenes finally appeared to be cracked, Lutz promptly took credit for this ""accomplishment"" and announced the end of the Alphabet Crimes to the public. However, these letters were decoys to fool Lutz and the police; it was then Foley, Rosewood and Taggert finally uncovered the real motive behind those crimes - a major arms deal between Maxwell Dent and Nikos Thomopolis. After the gun fight and deaths of Dent and Fry, Lutz, arriving on the scene with Mayor Egan, was furious at Rosewood and Taggert for their insubordination and tried to have Foley arrested. However, this time Rosewood and Taggert finally stood up to Lutz, with Rosewood returning Lutz's continued abuse with an angry outburst and leaving Lutz baffled in front of Mayor Egan, who once again saw firsthand evidence of his incompetence by studying Thomopolis' notebook in which the deal was noted down."
beverlyhillscop_paragraph_0000007,2245,"Instead of apologizing to Rosewood and Taggert, let alone commending them for their work, Lutz fired them just to be spiteful. But this proved to be the final straw for Mayor Egan, who promptly fired Lutz for jeopardizing the investigation and his abusive attitude. Lutz unsuccessfully attempted to talk his way out of it before Egan made it clear his decision was final, having now regretted making Lutz the Chief of Police in the first place. Lutz bitterly tells Egan that he'll regret it, only to be dismissed for his actions before Egan proceeds to fire Lutz's personal assistant Biddle moments later; Lutz then storms off in a temper tantrum and is followed by Biddle following the latter's dismissal."
beverlyhillscop_paragraph_0000008,2245,"Shortly afterwards, Egan rehired Rosewood and Taggert before promoting the recovered Bogomil to replace Lutz as the new Chief of the Beverly Hills Police Department. What happened to Lutz after he got fired is unknown, but it's likely he'll never get work for any police department due to his abusive attitude."
beverlyhillscop_paragraph_0000001,2246,"Theodore ""Ted"" Egan


Profession
Mayor of Beverly Hills


Affiliation
Harold Lutz (formerly)


Portrayed By
Robert Ridgely"
beverlyhillscop_paragraph_0000002,2246,"Theodore ""Ted"" Egan was the mayor of Beverly Hills, California in Beverly Hills Cop II."
beverlyhillscop_paragraph_0000003,2246,"Egan was a well-meaning wealthy politician and civic adminstrator who made his only mistake when he personally appointed Harold Lutz as the new chief of police for the Beverly Hills Police Department. Lutz did everything he could to stay on Egan's good side, including wrapping up unfinished cases and firing all the ""disobedient"" or potentially ""trouble-shooting"" cops who served under Chief Hubbard, some of whom had served for decades and were close to retirement."
beverlyhillscop_paragraph_0000004,2246,"However, Lutz was in reality an egotistical and verbally abusive bully, who proved grossly incompetent when the city was hit by the Alphabet Crimes wave, which was the prelude for a major arms deal between Maxwell Dent and Nikos Thomopolis. After a robbery at the Bank depot was foiled in secret by Detroit detective Axel Foley and his Beverly Hills compatriots Billy Rosewood and John Taggart, Mayor Egan got a glimpse of Lutz's abusive behavior firsthand during the meeting regarding the robbery, citing it was inexcusable and reminding him of the fact that the robbery was prevented and the money was saved, and that they should be focusing on learning where the next Alphabet Crime was going to be. As Mayor Egan left, Lutz called him by his first name, to which Egan angrily responded ""Mayor!"", signifying he doesn't consider Lutz a friend."
beverlyhillscop_paragraph_0000005,2246,"After Charles Cain, the Alphabet Crimes' executive hand and secretly Maxwell Dent's patsy was later found dead at the scene of one of the Alphabet Heists and the code in the letters left at the crime scenes finally appeared to be cracked, Lutz promptly took credit for this ""accomplishment"" and announced the end of the Alphabet Crimes to the public, to which Mayor Egan was present. However, these letters were decoys to fool Lutz, while Foley, Rosewood and Taggart came behind the truth and prevented the arms shipping. When Egan, Lutz and his assistant Biddle arrived, Rosewood and Taggart were instantly berated by Lutz for starting a firefight (disregarding the fact that this was done in self-defense). However, this time Rosewood and Taggert finally stood up to Lutz, with Rosewood returning Lutz's continued abuse with an angry outburst and leaving Lutz baffled in front of Mayor Egan, who in the course of that ""discussion"", was shown Thomopolis' notebook in which the deal was recorded. Lutz then fired Rosewood and Taggart out of spitefulness, but Egan grew sick of Lutz's abusive attitude and fired him effective immediately and also because Lutz's actions had jeopardized the investigation, convinced by Taggert's words that the three of them only worked in secret to solve the case as Lutz would have interfered earlier if he knew."
beverlyhillscop_paragraph_0000006,2246,"Lutz unsuccessfully attempted to Egan not to overreact and called him by his name, but Egan's decision was final and told Lutz that he is fired and told him to leave. When Lutz stood still in disbelief, Egan yelled at him that he's fired and to leave. Lutz told Egan he would regret this decision and called him by his first name one last time, with the Mayor saying he regretted it for the last two months, referring to making Lutz the Chief of Police. Egan also fired Biddle, despite the fact that he didn't do anything wrong. Egan then thanked Foley for his help, rehired Rosewood and Taggart and later appointed Andrew Bogomil as the new chief of police."
beverlyhillscop_paragraph_0000001,2247,"Sidney Bernstein


Profession
Accountant


Affiliation
Maxwell Dent


Portrayed By
Gilbert Gottfried"
beverlyhillscop_paragraph_0000002,2247,Sidney Bernstein was Maxwell Dent's accountant.
beverlyhillscop_paragraph_0000003,2247,"Sidney Bernstein had a problem with parking violations, but claimed that the fines were all paid by his wife. Axel Foley used this to blackmail Bernstein into using his computer, claiming that he needed to use it for police business, and learning that Dent and Karla Fry are planning on leaving the country."
beverlyhillscop_paragraph_0000001,2249,"Dean Stockwell (born Robert Dean Stockwell, March 5, 1936 – November 7, 2021) was an American actor of film and television, with a career spanning over 65 years."
beverlyhillscop_paragraph_0000002,2249,"As a child actor under contract to Metro-Goldwyn-Mayer he first came to the public's attention in films such as Anchors Aweigh and The Green Years; as a young adult he played a lead role in the 1957 Broadway and 1959 screen adaptations of Meyer Levin's Compulsion, a novel based on the true-life story of Leopold and Loeb."
beverlyhillscop_paragraph_0000003,2249,"More recently he became widely known for television roles, playing Rear Admiral Albert ""Al"" Calavicci in the 1989–93 television series Quantum Leap, and Brother Cavil in the Sci Fi Channel 21st century revival of Battlestar Galactica."
beverlyhillscop_paragraph_0000004,2249,He played Charles Cain in Beverly Hills Cop II.
beverlyhillscop_paragraph_0000005,2249,"Stockwell was born March 5, 1936 in North Hollywood, Los Angeles, California, the younger son of Nina Olivette, an actress and dancer, and Harry Stockwell, an actor and singer. His elder brother was actor Guy Stockwell. He married Millie Perkins on April 15, 1960; they divorced on July 30, 1962. He married Joy Marchenko on December 15, 1981. They had two children: a son, Austin, born November 5, 1983 and a daughter, Sophia, born August 5, 1985. Stockwell and Marchenko divorced in 2004."
beverlyhillscop_paragraph_0000006,2249,"Stockwell has been widely reported to be the godfather of actress Amber Tamblyn; however, in a 2009 interview with Parade Magazine, Tamblyn explained that Stockwell was one of three famous friends of her father, actor Russ Tamblyn, who were always around the house when she was growing up, and who were big influences on her life. The other two, in addition to Stockwell, were actor Dennis Hopper, and musician Neil Young. The word ""godfather"" was ""just a loose term I’ve always used for all of them,"" Tamblyn explained in the interview, suggesting that Stockwell's ""godfather"" moniker is informal, at best."
beverlyhillscop_paragraph_0000007,2249,"Stockwell is an accomplished artist who creates both digitally enhanced photographs and original collages in the style of his friend and fellow artist, Wallace Berman. During his time at the University of California, Berkeley, Stockwell immersed himself in music and wrote several small compositions. As part of his friendship with musician Neil Young, Stockwell designed the album cover art for American Stars 'N Bars. Together, they directed Human Highway, which Stockwell also co-wrote. The title track from Young's 1970 album After the Gold Rush is based on the title of a screenplay written by Stockwell."
beverlyhillscop_paragraph_0000008,2249,"Stockwell is an avid golfer and would play golf during breaks in filming episodes of Quantum Leap. He's a martial artist, holding instructor rank in Modern Arnis."
beverlyhillscop_paragraph_0000009,2249,"Stockwell is an ""avowed environmentalist,"" a personality aspect which has permeated his onscreen characters at times."
beverlyhillscop_paragraph_0000010,2249,"In 1945, he appeared in a main character role (Donald Martin) in the musical movie Anchors Aweigh alongside Frank Sinatra and Gene Kelly. Some of his other notable child roles included that of Robert Shannon in The Green Years (1946), Gregory Peck's son in Gentleman's Agreement (1947), as the son of William Powell and Myrna Loy as Nick and Nora Charles, Nick Jr., in Song of the Thin Man (1947), as an orphaned runaway longing to go to sea in Deep Waters (1948) and as Lionel Barrymore's grandson and Richard Widmark's protege in Down to the Sea in Ships (1949). He also starred in the lead role of The Boy with Green Hair in 1948, and in The Secret Garden in 1949. In 1950, he appeared in a lead role alongside Errol Flynn in Kim, the film of Rudyard Kipling's novel."
beverlyhillscop_paragraph_0000011,2249,"Unlike many child actors, he continued to act past his teenage years. In 1957, he starred as Judd Steiner in the Broadway adaptation of Compulsion, based on the Leopold and Loeb story; he played the same role in the 1959 film adaptation Compulsion. In 1958, he joined Gloria Talbott and Dan Blocker as guest stars in the episode ""Mercyday"" of the NBC western series The Restless Gun, starring John Payne."
beverlyhillscop_paragraph_0000012,2249,"In 1960, he played coal miner's son Paul Morel in the British film Sons and Lovers, an American actor cast as an Englishman, working alongside Trevor Howard and Wendy Hiller. In 1961, Stockwell appeared in the premiere episode of ABC's Bus Stop series, which starred Marilyn Maxwell. In 1962, he appeared in an adaptation of Eugene O'Neill's play Long Day's Journey Into Night along with Katharine Hepburn, Ralph Richardson and Jason Robards. In 1964, Stockwell guest-starred in an episode of NBC's medical drama The Eleventh Hour. He also was the lead in an episode of the Alfred Hitchcock Hour: ""Annabel""."
beverlyhillscop_paragraph_0000013,2249,"In the early 1960s, Stockwell dropped out of show business, becoming active in the hippie subculture."
beverlyhillscop_paragraph_0000014,2249,"Stockwell appeared in a 1969 episode of Bonanza as a down-and-out former Union soldier. He then appeared in two episodes of the mystery series Columbo. In 1973, he was the leading actor in a horror B-film called The Werewolf of Washington. Stockwell played Jack Whittier, a reporter who had an affair with the daughter of the U.S. President and is sent to Hungary. There he is bitten by a werewolf, and then gets transferred back to Washington, D.C., where he gets a job as the press secretary to the President. During the mid-1970s Stockwell worked as a real-estate broker."
beverlyhillscop_paragraph_0000015,2249,"In 1984, he appeared in Wim Wenders' critically acclaimed film Paris, Texas, and in that same year, in David Lynch's film version of Dune as Wellington Yueh. The following year he turned in a brief but significant role as attorney Bob Grimes in William Friedkin's To Live and Die in L.A. In 1986, Stockwell made an appearance in another Lynch production, the neo-noir thriller Blue Velvet. In 1988, he was nominated for an Academy Award for Best Supporting Actor for his performance as Mafia boss Tony ""the Tiger"" Russo in the comedy Married to the Mob. He received a star on the Hollywood Walk of Fame on February 29, 1992 (Leap Day) following the success of Quantum Leap."
beverlyhillscop_paragraph_0000016,2249,"Along with Jack Lemmon and Marcello Mastroianni, Stockwell won the award for best actor at the Cannes Film Festival twice, for Compulsion and Long Day's Journey Into Night."
beverlyhillscop_paragraph_0000017,2249,"Stockwell joined the cast of Battlestar Galactica starting with its second season finale, portraying what became the lead antagonist, Cylon John Cavil."
beverlyhillscop_paragraph_0000001,2250,"Gilbert Gottfried (February 28, 1955-April 12, 2022) was an American stand-up comedian, actor, and voice artist. His numerous roles in film and television include voicing the parrot Iago in Disney's Aladdin and Digit in the children's cartoon/educational math-based show Cyberchase. Gottfried was also the voice of the Aflac Duck until 2011."
beverlyhillscop_paragraph_0000002,2250,He died at the age of 67.
beverlyhillscop_paragraph_0000003,2250,He portrayed Sidney Bernstein in Beverly Hills Cop II.
beverlyhillscop_paragraph_0000004,2250,"Gottfried was born in Brooklyn, New York. He met music executive Dara Kravitz at a Grammy Awards party in the late 1990's. They married in 2007. At age fifteen, Gilbert Gottfried began doing amateur stand-up in New York City and, after a few years, became known around New York as ""the comedian's comedian."" In 1980, Saturday Night Live was being retooled with a new staff and new comedians; the producers noticed Gottfried and hired him as a cast member. During the 1980–1981 season, Gottfried's persona in SNL sketches was very different from his later characterization: he rarely (if ever) spoke in his trademark screeching, obnoxious voice and never squinted. During his 12-episode stint, he was given very little airtime and seldom used in sketches. Gottfried recalls a low point was having to play a corpse in a sketch about a sports organist hired to play inappropriate music at a funeral. Despite this, he had one recurring character (Leo Waxman, husband to Denny Dillon's Pinky Waxman on the recurring talk show sketch, ""What's It All About?"") and two celebrity impersonations: David A. Stockman and controversial film director Roman Polanski."
beverlyhillscop_paragraph_0000005,2250,"Although not a regular, he also appeared in the short-lived 1992 TV series The Amazing Live Sea Monkeys and voiced crazed dentist ""Dr. Bender"" and his son Wendell on the show The Fairly OddParents and the voice of Jerry the Belly Button Elf on Ren and Stimpy. Three of his most prominent voice-over role came in 1990, 1991, and 1992, when he was cast as the adoption agent Igor Peabody in Problem Child and Problem Child 2 and the parrot Iago in Aladdin. When asked how he prepared for the role, Gottfried said, ""I did the whole DeNiro thing. I moved to South America! I lived in the trees!"" Gottfried reprised the role in Aladdin: The Return of Jafar, Aladdin and the King of Thieves, the eponymous television series and various related media such as Kingdom Hearts and House of Mouse."
beverlyhillscop_paragraph_0000006,2250,"Gottfried was the host of the Saturday edition of USA Up All Night for its entire run from 1989 to 1998. Gottfried was a regular guest on the most recent version of Hollywood Squares. He is best remembered for a 1999 episode in which a single round of play took up the entire half-hour. The contestants had each won four stars/squares, leaving Gottfried as the last square available. Because either player could win upon capturing Gottfried's square, they could not win on their competitor's wrong response and had to win it themselves. The contestants alternated agreeing or disagreeing about whether Gottfried was bluffing an answer—and missed six consecutive tries. Five of those times he admonished the contestant with an increasingly incredulous ""YOU FOOL!"", mimicking Penn Jillette and his partner Teller. The seventh time he and the contestant agreed, and they finally won the square and the game. This segment has been featured on game show blooper programs and is popular on YouTube."
beverlyhillscop_paragraph_0000007,2250,"Gottfried has provided the voice of the duck in the AFLAC commercials and Digit in the math-mystery cartoon Cyberchase on PBS Kids GO!, as well as the magical imp Mr. Mxyzptlk on Superman: The Animated Series. He also played a nasty wisecracking criminal genius named ""Nick-Nack"" who used toys to commit crimes on two episodes of the TV series Superboy (he also co-wrote an issue of the tie-in Superboy: The Comic Book which featured the origin of his character, Nick-Nack). Gottfried has made regular appearances on The Tonight Show with Jay Leno."
beverlyhillscop_paragraph_0000008,2250,"In 2004, Comedy Central featured his stand up material for an animated series called Shorties Watchin' Shorties. Gottfried was part of an online advertising campaign for Microsoft's Office XP software, showing, in a series of Flash-animated cartoons, that the Clippy office assistant would be removed. In 2006, Gottfried topped the Boston Phoenix's tongue-in-cheek list of the world's 100 Unsexiest Men. In April 2006, Gottfried performed with the University of Pennsylvania's Mask and Wig Club in their annual Intercollegiate Comedy Festival. Also in 2006, he made an appearance on the Let's Make a Deal portion of Gameshow Marathon (as a baby in a large high chair, he says ""Hey Ricki, I think I need my diaper changed!""), and in the Dodge Viper in the big deal (where he tells the contestants ""What were you thinking?!"" because neither one picked it). He also guest-starred in The Grim Adventures of Billy and Mandy as Santa Claus in the one-hour Christmas Special. He voiced Rick Platypus in an episode of My Gym Partner's a Monkey entitled ""That Darn Platypus""."
beverlyhillscop_paragraph_0000009,2250,"Gottfried appeared as Peter's horse in an episode of Family Guy entitled ""Boys Do Cry"". He also guest-starred in Hannah Montana as Barny Bittmen. In January 2009, Gottfried worked again with David Faustino for an episode of Faustino's show Star-ving. In 2011, Gottfried appeared in the episode ""Lost Traveler"" on Law & Order: Special Victims Unit as Leo Gerber, a sarcastic computer professional working for the NYPD's Technical Assistance Response Unit, which producer Warren Leight said could become a recurring character. Gottfried read a section from the hit book Fifty Shades of Grey in a June 2012 YouTube video, which was created with the aim of using Gottfried's trademark voice to make fun of the book's graphic sexual content."
